playerId,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
22842.0,Joseph Marinella,M,Raw,15.5,63.9,120.0,170.0,70.0
16315.0,Jeff Meade,M,Raw,23.0,82.2,200.0,237.5,137.5
17388.0,Dennis Spangenburg,M,Wraps,52.5,129.05,210.92,251.74,102.06
12029.0,Brian Siders,M,Single-ply,24.0,148.9,412.5,365.0,305.0
21346.0,Christa Kollman,F,Raw,39.5,70.2,62.5,110.0,57.5
19700.0,Nathan Tanis,M,Raw,20.5,78.25,250.0,252.5,150.0
13972.0,Scott Edmiston,M,Wraps,54.0,121.8,272.5,272.5,165.0
8685.0,Anna-Kaisa Kostiainen,F,Raw,23.5,71.69,140.0,170.0,65.0
27267.0,John Arendes,M,Raw,50.5,82.5,107.5,152.5,90.0
9039.0,Katy Griffin,F,Raw,12.5,72.0,102.5,125.0,62.5
22385.0,Jordan Vanderkroft,M,Raw,26.5,82.3,187.5,235.0,125.0
29436.0,Misael Peraza,M,Single-ply,24.0,89.36,260.0,247.5,175.0
24619.0,Jennifer Varner,F,Raw,26.0,59.92,112.5,147.5,62.5
7322.0,Abigail De La Cruz,F,Raw,26.0,65.7,107.5,135.0,50.0
13655.0,Christopher Ungaro,M,Raw,20.0,87.0,165.0,185.0,122.5
11170.0,Andrew Mortensen,M,Raw,29.0,88.1,195.0,255.0,170.0
16319.0,Kalil Zaky,M,Raw,25.5,92.9,227.5,295.0,170.0
12952.0,Erik Whitfield,M,Raw,41.0,99.3,285.0,295.0,170.0
24006.0,John Trongard,M,Wraps,24.0,105.69,180.0,185.0,105.0
19795.0,Olun Riley,M,Raw,44.0,72.2,122.5,167.5,95.0
28503.0,Dan Buckler,M,Wraps,38.0,131.7,250.0,260.0,125.0
25345.0,Justyn Rodrigues,M,Raw,21.5,73.1,177.5,207.5,102.5
6506.0,Jeremiah Meek,M,Raw,41.0,88.7,192.5,220.0,130.0
25100.0,Daniel Jang,M,Raw,21.0,74.0,180.0,202.5,115.0
9608.0,Emad Nayef,M,Raw,39.5,86.55,230.0,260.0,140.0
21381.0,Jimmy Brooks,M,Wraps,20.0,117.3,264.99,244.99,147.51
3205.0,Andej Gocanin,M,Raw,26.5,103.35,200.0,295.0,157.5
8366.0,Grace Tollar,F,Single-ply,16.5,58.1,122.5,145.0,75.0
14530.0,Juliana Lindner,F,Raw,23.5,67.36,115.0,147.5,80.0
9525.0,Joanna Welsh,F,Raw,42.5,45.35,95.0,130.0,55.0
22691.0,Tanner McBride,M,Raw,25.0,89.7,200.0,265.0,170.0
23311.0,Jonathan Linden,M,Raw,19.5,65.2,142.5,215.0,90.0
6848.0,Brooke Sanders,F,Wraps,,71.7,125.0,130.0,65.0
19926.0,Afsheen Zarrin,M,Wraps,16.0,67.59,113.4,124.74,79.38
13172.0,Tristan Nazelrod,M,Raw,20.5,117.77,317.5,310.0,202.5
28984.0,Estevan Cleveland,M,Wraps,18.0,82.4,147.5,160.0,112.5
13887.0,Rajah Singh,M,Single-ply,29.0,66.7,130.0,165.0,100.0
24404.0,Carter Fitzgerald,M,Raw,21.5,93.9,210.0,265.0,132.5
19857.0,Christopher Cianci,M,Raw,32.5,87.2,180.0,235.0,110.0
4908.0,Mike Effner,M,Raw,31.5,91.2,205.0,235.0,167.5
8043.0,James Nishida,M,Raw,20.0,63.0,155.0,170.0,102.5
24700.0,Timothy Dumancas,M,Raw,26.0,74.45,185.0,237.5,117.5
304.0,Alexandre Lebourg,M,Raw,42.5,91.9,170.0,220.0,120.0
12703.0,Chris Hannigan,M,Raw,25.5,90.9,120.0,152.5,100.0
27784.0,Kadee Kitzman,F,Raw,16.5,70.5,97.5,120.0,52.5
12591.0,Lori Dunn,F,Raw,50.0,73.84,75.0,130.0,55.0
17539.0,Fabian Cruz,M,Raw,22.0,99.0,205.0,240.0,135.0
6193.0,Ben Kipper,M,Wraps,20.0,107.0,175.0,185.0,97.5
10254.0,Hurd Sims,M,Raw,35.0,97.0,172.5,200.0,112.5
7765.0,Karin Lax,F,Single-ply,63.0,88.54,82.5,130.0,40.0
25513.0,Maureen Clary,F,Raw,60.0,67.31,120.2,138.35,95.25
3920.0,James Banhart,M,Raw,34.0,156.5,230.0,222.5,160.0
27843.0,Zachary Bishop,M,Wraps,19.0,136.08,307.5,255.0,165.0
18707.0,Sarah Catan,F,Wraps,26.0,74.39,213.19,204.12,90.72
9042.0,Zack Humphries,M,Wraps,19.0,97.98,210.0,215.0,115.0
7077.0,Cathy Mele,F,Raw,47.0,56.3,65.0,117.5,50.0
5952.0,Nicole Carter,F,Raw,28.0,58.5,140.0,155.0,70.0
20280.0,Ariunbaatar Sharavdorj,M,Wraps,34.0,88.8,260.0,255.0,167.5
27321.0,Dennis Spangenburg,M,Wraps,53.5,132.9,226.8,265.35,104.33
6075.0,Taylor Houghton,M,Raw,19.5,87.2,202.5,230.0,137.5
26314.0,Garrett Denham,M,Raw,31.0,178.2,325.0,315.0,217.5
13188.0,Ian West,M,Single-ply,17.5,66.7,192.5,217.5,125.0
26654.0,Ariel Symon,F,Raw,21.5,60.95,125.0,135.0,70.0
20988.0,Stephen Coleman,M,Raw,32.0,151.9,330.0,315.0,245.0
26642.0,Patrick Nix,M,Raw,35.0,82.3,165.0,190.0,112.5
8728.0,Justin Poalillo,M,Wraps,34.0,89.1,222.5,240.0,130.0
14934.0,Wayne Jandoc,M,Single-ply,55.0,104.6,282.5,247.5,202.5
1139.0,Anita Morgan,F,Raw,22.5,67.2,130.0,175.0,82.5
12547.0,Thomas Garland,M,Raw,14.5,72.1,82.5,137.5,60.0
12308.0,Eric Gonzalez,M,Raw,23.5,76.9,145.0,167.5,72.5
23379.0,Blake Mabry,M,Raw,19.5,87.3,182.5,222.5,140.0
468.0,Alvin Fontamillas,M,Raw,23.0,88.0,217.5,225.0,142.5
24026.0,Colin Wright,M,Raw,46.5,117.4,302.5,310.0,177.5
20129.0,Andrea Page,F,Single-ply,39.5,113.68,227.5,205.0,140.0
20578.0,Dan Harvey,M,Raw,52.0,89.27,140.0,200.0,110.0
21604.0,Scott Rieviere,M,Single-ply,19.5,72.9,235.0,235.0,155.0
16141.0,Luke Deitz,M,Single-ply,28.0,124.51,265.0,237.5,172.5
12928.0,Meredith Martineau-Claunch,F,Wraps,39.0,69.5,82.5,105.0,45.0
617.0,Jessica Hansler,F,Raw,40.5,80.0,72.5,122.5,67.5
17491.0,Kira Figg,F,Wraps,27.0,73.48,154.22,163.29,70.31
1310.0,Pip Brown,F,Wraps,27.0,65.4,142.5,145.0,67.5
29418.0,Caleb Lamberth,M,Single-ply,19.5,96.0,295.0,270.0,155.0
29369.0,Andrey Sasyk,M,Wraps,28.0,98.1,215.0,242.5,157.5
20902.0,Kamilah Todd,F,Single-ply,36.5,99.7,222.5,175.0,105.0
5300.0,Andrew Burge,M,Raw,23.0,92.68,235.0,260.0,132.5
5905.0,Hanna Clews,F,Wraps,27.0,47.2,85.0,87.5,52.5
3251.0,Addison Gaspard,M,Raw,15.5,82.7,120.0,177.5,75.0
6739.0,Katrina O'Connell,F,Raw,34.5,69.3,115.0,135.0,62.5
20547.0,Brad Gillingham,M,Single-ply,37.0,148.7,392.5,367.5,277.5
26326.0,Chris Rangel,M,Raw,20.0,87.7,182.5,185.0,125.0
14630.0,Kyle Nakamura,M,Raw,27.0,88.8,175.0,227.5,137.5
28829.0,Dan Monaco,M,Wraps,21.0,86.91,252.5,252.5,140.0
26304.0,Steve Melero,M,Raw,30.0,80.29,192.5,237.5,137.5
11979.0,Gillian Tedeschi,F,Wraps,29.0,59.9,145.0,172.5,67.5
26486.0,Michael Strelzik,M,Raw,22.5,81.0,132.5,195.0,100.0
18666.0,JR Mancini,M,Multi-ply,33.0,107.77,340.0,282.5,232.5
8758.0,Alvin Chen,M,Raw,19.5,77.5,185.0,220.0,105.0
9592.0,Greg Deegan,M,Wraps,37.0,126.3,242.5,300.0,155.0
7264.0,Luigi Brivio,M,Single-ply,40.5,117.16,315.0,255.0,215.0
15016.0,Michael Nichols,M,Single-ply,71.5,109.03,25.0,167.5,110.0
5962.0,Kirill Mikhaylov,M,Wraps,26.0,80.8,200.0,170.0,100.0
28366.0,Frederic Agunat,M,Raw,23.0,137.2,247.5,267.5,167.5
2829.0,Brooks Conway,M,Single-ply,21.5,82.8,285.0,300.0,192.5
24249.0,Issac Quevedo,M,Raw,19.5,82.3,227.5,250.0,147.5
23418.0,Suzette Sabedra,F,Raw,25.5,64.7,95.0,92.5,57.5
22134.0,Alan Aerts,M,Single-ply,52.0,125.65,140.0,267.5,202.5
289.0,Ryne Golesh,M,Raw,23.5,81.31,220.0,212.5,162.5
9313.0,Vince Jones,M,Raw,23.0,104.2,192.5,250.0,140.0
2656.0,Christopher Lee,M,Raw,25.5,81.9,205.0,227.5,115.0
3478.0,Mariko Hamashima,F,Raw,24.5,83.5,135.0,157.5,65.0
12753.0,Darren Monahan,M,Wraps,49.0,122.92,272.5,265.0,200.0
8699.0,Michael Jin,M,Raw,19.0,74.2,200.0,215.0,145.0
28128.0,Giselle Costas,F,Single-ply,31.5,96.3,197.5,192.5,132.5
2657.0,Wesley Collins,M,Wraps,,74.93,136.08,195.04,149.69
5518.0,Quinn Jefferson,M,Wraps,47.0,116.5,280.0,295.0,200.0
16040.0,Ranbir Sahota,M,Single-ply,31.5,118.89,375.0,325.0,220.0
21855.0,Sharif Younes,M,Single-ply,20.0,89.36,232.5,227.5,160.0
27360.0,Arianne Manipon,F,Raw,19.0,59.51,105.0,125.0,52.5
3526.0,Emilie King,F,Raw,21.5,52.6,70.3,108.9,38.6
12400.0,Ruben Garcia,M,Raw,26.0,111.8,202.5,227.5,135.0
10027.0,Danielle Moore,F,Raw,27.0,66.59,102.5,140.0,57.5
1876.0,Richie Lopez,M,Wraps,25.0,117.7,285.0,295.0,190.0
24171.0,Casey Drader,M,Wraps,28.0,116.71,232.5,250.0,142.5
2538.0,Greg Grogan,M,Raw,31.0,76.66,192.5,235.0,125.0
7638.0,Steven Swearingen,M,Raw,27.5,80.8,135.0,152.5,100.0
15031.0,Cindy Schindler,F,Raw,53.0,64.68,68.04,108.86,56.7
9234.0,Brandon Morales,M,Raw,18.0,99.9,227.5,245.0,135.0
10782.0,Alicia Rimer,F,Wraps,25.0,54.52,74.84,104.33,40.82
14761.0,Tanye Lacombe,F,Raw,56.0,117.65,92.5,125.0,65.0
21631.0,Quentin Rhoades,M,Raw,51.5,93.0,207.5,240.0,102.5
19458.0,Mike Rabine,M,Wraps,36.5,118.39,226.8,238.14,154.22
7831.0,Brock Daniels,M,Raw,29.0,99.1,222.5,252.5,135.0
27588.0,Danielle Columby,F,Wraps,29.0,49.53,112.5,140.0,67.5
5924.0,Kim Capers,F,Raw,38.0,58.83,87.5,130.5,57.5
19825.0,Cage Bumbarger,M,Raw,16.0,87.8,182.5,215.0,112.5
2596.0,Jamie Connolly,M,Single-ply,31.5,143.2,310.0,320.0,220.0
25628.0,Joe Vann,M,Raw,,57.68,125.0,140.0,105.0
4797.0,Jordan Shallow,M,Wraps,26.0,108.95,315.0,320.0,195.0
4488.0,Antoinette Calderon,F,Raw,24.5,65.2,100.0,107.5,72.5
17891.0,Josh Gee,M,Raw,27.0,103.5,265.0,255.0,150.0
377.0,William Porter,M,Raw,42.0,98.16,197.31,206.38,170.1
357.0,Andrea Davis,F,Raw,30.5,72.3,67.5,100.0,40.0
26497.0,Courtney Norris,F,Wraps,28.0,59.9,182.5,167.5,92.5
21480.0,Derilyn Flanagan II,M,Single-ply,16.5,90.0,217.7,226.8,104.3
27876.0,Hannah Nguyen,F,Raw,21.0,66.3,132.5,165.0,65.0
8724.0,Christopher Pruitt,M,Wraps,23.0,87.35,212.5,272.5,135.0
10323.0,Heather Caples,F,Raw,21.5,105.4,170.0,185.0,90.0
16472.0,Allan Bagalacsa,M,Raw,34.5,118.72,210.0,227.5,150.0
17876.0,Jesse Serio,M,Wraps,36.0,93.77,187.5,245.0,157.5
5537.0,Darrell Saul,M,Raw,50.5,103.4,130.0,180.0,130.0
26167.0,Mark Gil,M,Raw,31.0,97.1,195.0,200.0,175.0
600.0,Iván Cancel,M,Single-ply,25.5,54.9,202.5,185.0,135.0
2087.0,Deleigh Haley,F,Wraps,44.0,71.12,81.65,115.67,65.77
9057.0,Taiichi Horibata,M,Raw,60.5,58.38,115.0,127.5,87.5
27155.0,Mark Luehring-Jones,M,Raw,27.5,82.6,215.0,282.5,135.0
7504.0,Bethany Spriggs,F,Raw,36.0,64.8,107.5,125.0,60.0
18139.0,Juuso Paunonen,M,Raw,31.0,108.7,212.5,262.5,167.5
21768.0,Jonathan White,M,Raw,26.5,115.7,280.0,305.0,217.5
21408.0,Nico Philips,M,Raw,26.0,76.1,127.5,185.0,125.0
29010.0,Chyphes Hambric,M,Single-ply,14.5,59.8,115.0,140.0,67.5
21138.0,Nicholas Rowland,M,Wraps,29.0,119.0,300.0,335.0,190.0
5809.0,Jorge Gonzalez,M,Wraps,24.0,88.99,237.5,237.5,177.5
10384.0,Brick Davis,M,Wraps,36.0,117.5,260.0,292.5,200.0
184.0,Amy Simmer,F,Multi-ply,44.0,89.8,250.0,185.0,165.0
4352.0,Christian Serrano,M,Single-ply,21.5,73.86,245.0,232.5,175.0
13018.0,Sheena Hodges,F,Raw,34.0,74.85,150.0,172.5,77.5
7144.0,Martin Haraldsen Knut,M,Raw,20.5,91.49,220.0,265.0,187.5
6064.0,Andre Castro,M,Wraps,44.0,99.8,237.5,275.0,150.0
14620.0,Jacob Embree,M,Raw,16.0,141.3,177.5,240.0,92.5
22230.0,Tim Wise,M,Wraps,29.0,88.9,170.0,220.0,112.5
16722.0,Johnson Thai,M,Raw,24.5,92.7,275.0,260.0,175.0
29578.0,Troy Culverhouse,M,Raw,22.5,112.85,220.0,250.0,125.0
8805.0,Rowella Abrea Andrea,F,Single-ply,16.5,46.6,110.0,127.5,67.5
15405.0,Nick Read,M,Raw,31.5,90.92,210.0,240.0,167.5
29336.0,Cloe Winters,F,Single-ply,15.5,69.4,136.1,131.5,43.1
14768.0,Samuel Mays,M,Raw,36.5,89.65,192.5,235.0,140.0
6056.0,Enrique Espinoza,M,Wraps,37.0,98.88,235.0,237.5,122.5
23767.0,Mike Ramirez,M,Raw,25.0,107.4,242.5,250.0,170.0
26195.0,Glen Smith,M,Wraps,29.0,81.4,200.0,180.0,140.0
17865.0,Matthew Spiech,M,Raw,30.5,71.0,145.0,157.5,100.0
21289.0,Gérard Grisward,M,Raw,66.5,80.4,165.0,210.0,102.5
27134.0,Ron Tillet,M,Multi-ply,34.0,89.49,227.5,205.0,160.0
21723.0,William Vanderstine,M,Wraps,65.0,85.3,110.0,180.0,112.5
9448.0,Chad Hartman,M,Wraps,30.0,138.98,317.51,333.39,222.26
5385.0,Sarah Fawcett,F,Raw,37.0,53.1,100.0,112.5,65.0
22454.0,Christopher Fowler,M,Raw,36.0,130.82,162.5,175.0,122.5
4318.0,Andrew Wilson,M,Wraps,18.0,85.0,137.5,165.0,92.5
12572.0,Dave Bernardi,M,Wraps,33.0,101.2,237.5,255.0,160.0
14947.0,Brad Armentor,M,Raw,24.5,102.8,240.0,227.5,137.5
2652.0,David Lotito,M,Raw,23.5,79.6,215.0,230.0,107.5
6017.0,Tim O'Brien,M,Wraps,50.0,73.5,185.0,197.5,117.5
23540.0,Corey McManus,M,Raw,40.0,88.36,222.5,255.0,192.5
15771.0,Siim Rast,M,Raw,26.5,182.5,327.5,342.5,225.0
25221.0,Holton Robinson,M,Raw,17.0,81.8,112.5,145.0,82.5
17887.0,Benjamin Garel,M,Raw,20.5,73.99,160.0,200.0,95.0
26690.0,Michael Parrella,M,Raw,63.5,79.3,120.0,155.0,70.0
6473.0,Nicole Malone,F,Raw,32.5,65.65,100.0,115.0,52.5
23943.0,Christina Elder,F,Raw,31.0,64.2,92.5,110.0,47.5
113.0,TJ Gerking,M,Raw,21.0,87.6,220.0,257.5,122.5
14372.0,Carole Hart,F,Wraps,63.0,74.1,70.0,100.0,35.0
472.0,Paige Barsema,F,Wraps,22.0,66.0,95.0,130.0,57.5
18013.0,Brandon Gray,M,Wraps,16.0,71.1,165.0,170.0,117.5
14804.0,Kimberly Muniz,F,Raw,37.5,58.6,115.0,137.5,85.0
28795.0,Ashley Fitzgerald,F,Single-ply,26.0,63.78,183.5,165.0,95.0
22215.0,Mark Kihu,M,Raw,16.5,87.04,185.0,215.0,102.5
18035.0,Nathan Schrot,M,Raw,24.0,107.4,207.5,245.0,160.0
5866.0,Vladimir Kupec,M,Raw,19.5,78.1,145.0,180.0,100.0
29788.0,Rhaea Stinn,F,Raw,26.5,71.69,170.0,180.0,115.0
29628.0,Elizabeth Roberts,F,Raw,27.5,62.9,130.0,132.5,65.0
28988.0,Matt Fryfogle,M,Wraps,32.0,132.5,357.5,317.5,245.0
10119.0,Crawford Robert,M,Raw,65.5,119.3,125.0,175.0,125.0
27129.0,Heyda Diaz,F,Raw,40.0,66.1,125.0,162.5,85.0
848.0,Imogen Walsh-Jarvis,F,Raw,17.5,79.25,105.0,130.0,45.0
5049.0,Patrick Spiker,M,Wraps,26.0,89.3,240.0,252.5,147.5
13297.0,Alicia Neblett,F,Raw,34.0,67.1,90.0,140.0,62.5
4571.0,Krissy Hamerlinck,F,Wraps,36.0,59.0,75.0,137.5,60.0
15673.0,Craig Ayers,M,Wraps,21.0,96.62,260.82,278.96,179.17
16368.0,Hannah Frigon,F,Raw,26.5,88.5,125.0,150.0,70.0
16291.0,Lyndsay Cole,F,Raw,16.0,50.5,85.0,105.0,53.5
18804.0,Blaine Wiemers,M,Raw,20.5,72.7,177.5,197.5,120.0
3773.0,Steve Heyl,M,Raw,56.5,96.3,142.5,182.5,102.5
22446.0,Anna Kalb-Newman,F,Raw,33.5,114.6,127.5,142.5,62.5
25129.0,Joshua Miller,M,Raw,25.0,107.8,232.5,247.5,97.5
13260.0,Natasha Nhau,F,Raw,32.0,86.7,115.0,150.0,57.5
28944.0,Matthew Kruszewski,M,Raw,29.5,64.8,137.5,187.5,92.5
28704.0,Clair Angel,F,Raw,52.5,56.8,100.0,140.0,50.0
13905.0,Jodie Sajor,F,Raw,47.0,79.0,200.0,190.0,137.5
135.0,Nicholas Viet,M,Raw,19.5,52.44,135.0,172.5,95.0
19036.0,Ignas Karaliunas,M,Single-ply,16.5,73.3,205.0,190.0,130.0
28350.0,Thomas Young,M,Wraps,45.0,121.2,237.5,240.0,177.5
25711.0,Jose Romero,M,Raw,21.0,65.3,147.5,190.0,100.0
21023.0,Robert Livingston,M,Raw,34.0,97.3,227.5,262.5,150.0
13734.0,Ewa Januszkiewicz,F,Raw,22.5,60.85,110.0,157.5,60.0
12246.0,Benjamin Smith,M,Raw,28.5,80.5,232.5,250.0,160.0
12937.0,Joan Cooper,F,Raw,57.0,58.9,65.0,107.5,50.0
24397.0,Katrina Ocampo,F,Wraps,17.0,50.6,105.0,145.0,60.0
14811.0,Kara Brightwell,F,Single-ply,17.5,51.26,93.0,113.4,40.8
24465.0,Joseph Peña,M,Raw,18.5,166.57,387.5,292.5,182.5
28474.0,Ashley Alverson,F,Raw,27.0,57.9,60.0,105.0,45.0
2584.0,Kevin Dasis,M,Raw,19.0,88.5,192.5,215.0,110.0
15018.0,Courtney Scott,F,Raw,23.0,77.56,95.0,122.5,70.0
18869.0,Dan Waite,M,Raw,35.5,102.5,180.0,220.0,107.5
10279.0,Marshall Johnson,M,Multi-ply,34.0,131.0,400.0,385.0,305.0
8790.0,Russell Clark,M,Single-ply,56.0,89.6,287.5,287.5,202.5
15026.0,Rebekah Shirley,F,Raw,21.0,54.1,120.0,127.5,55.0
3039.0,Chen-Yeh Chao,F,Single-ply,28.5,109.0,255.0,215.0,170.0
18455.0,John Murray,M,Wraps,26.0,113.58,242.67,272.16,181.44
19180.0,Brian Reed,M,Multi-ply,34.0,112.26,415.04,337.93,290.3
3997.0,Sofia Decerce,F,Raw,23.0,58.9,115.0,120.0,52.5
20315.0,Sara Willin,F,Raw,31.0,73.4,105.0,147.5,57.5
26570.0,Jeremy Lewis,M,Wraps,39.0,132.1,232.5,215.0,147.5
6566.0,Eric Kjono,M,Raw,31.0,82.1,202.5,235.0,147.5
27461.0,Kendall Austin,M,Raw,27.0,103.0,195.0,255.0,157.5
16401.0,Antti Tommila,M,Raw,26.5,146.04,320.0,320.0,222.5
11106.0,Theresa Simanu,F,Raw,27.5,129.1,202.5,220.0,112.5
11480.0,Kevin Long,M,Wraps,29.0,89.3,230.0,217.5,127.5
29747.0,Greg Hodlin,M,Raw,27.5,78.8,60.0,60.0,60.0
425.0,Ryan Cordano,M,Raw,21.0,82.01,205.0,247.5,127.5
24144.0,Tarja Tahkanen,F,Single-ply,46.5,56.18,92.5,112.5,55.0
19955.0,Jonathan Gonge,M,Single-ply,22.5,91.96,315.0,325.0,220.0
5268.0,Sarah Hiller,F,Raw,28.0,61.9,82.5,100.0,37.5
24698.0,Sandi Imai,F,Wraps,35.0,58.06,127.5,155.0,62.5
4693.0,Rocio Arce,F,Raw,35.0,67.5,145.0,155.0,70.0
13670.0,Casey Rich,F,Raw,33.0,51.6,105.0,147.5,65.0
23639.0,Robert Yamasaki,M,Raw,61.5,72.05,200.0,235.0,122.5
27667.0,Brigot Pugh,F,Raw,41.0,56.05,110.0,160.0,65.0
6810.0,Meghan Eastman,F,Wraps,29.0,59.0,145.0,175.0,72.5
2531.0,Matt Moore,M,Wraps,28.0,89.81,267.62,290.3,181.44
17226.0,Ricky Houim,M,Raw,30.0,99.1,240.0,247.5,152.5
13691.0,Debbie Vizina,F,Raw,47.0,55.52,80.0,110.0,50.0
24806.0,Michelle Coile,F,Wraps,46.0,78.2,170.0,172.5,102.5
26121.0,Benjamin Polak,M,Raw,15.0,86.91,150.0,170.0,102.5
15060.0,Martin Borgland Rønning,M,Raw,29.5,163.2,315.0,310.0,245.0
7015.0,Michael Seraaj,M,Raw,34.0,124.4,230.0,227.5,152.5
17564.0,Saymie Daria,F,Raw,18.5,56.0,112.5,120.0,62.5
4111.0,Yuri Malagón González,F,Raw,22.5,46.81,125.0,127.5,65.0
17183.0,Mika Edwards,M,Raw,,98.8,272.5,305.0,187.5
325.0,Tyler Smith,M,Wraps,19.0,74.62,182.5,200.0,107.5
11406.0,Hattie Attebery,F,Raw,35.0,59.3,82.5,105.0,45.0
16768.0,Savannah Weeks,F,Raw,20.5,51.3,72.5,110.0,45.0
5360.0,Sagardeep Singh,M,Raw,22.5,82.3,102.5,145.0,85.0
10025.0,Jared Slack,M,Raw,25.0,87.27,205.0,220.0,115.0
11850.0,Desmond Cooney,M,Raw,21.5,91.2,175.0,207.5,105.0
25369.0,Eric Palmer,M,Raw,21.0,97.52,200.0,210.0,142.5
27854.0,Rolando Verduzco,M,Raw,32.5,82.38,242.5,265.0,170.0
5235.0,Eileen Garris,F,Wraps,27.0,74.3,144.92,164.97,82.42
25899.0,Adalgiso Sicoli,M,Single-ply,56.0,105.2,285.0,260.0,173.0
27672.0,Kate Hilderbrandt,F,Raw,32.5,109.4,102.5,122.5,60.0
2197.0,William Leary Jr,M,Raw,46.5,82.2,140.0,175.0,95.0
29182.0,Louise Murray,F,Raw,27.5,55.35,138.0,147.5,95.0
26446.0,Samantha Perkins,F,Raw,29.0,59.92,60.0,90.0,42.5
26480.0,Alice Hogg,F,Raw,21.5,55.7,120.0,147.5,65.0
11354.0,Neal Marchant,M,Raw,27.0,88.2,212.5,230.0,137.5
21089.0,Stewart Aubrey,M,Raw,29.0,81.4,197.5,262.5,130.0
8700.0,Gabiel Quintanilla,M,Raw,19.5,92.1,187.5,210.0,137.5
16313.0,Michail Korostin,M,Single-ply,21.5,118.7,375.0,295.0,240.0
653.0,Steve Higgens,M,Wraps,33.0,101.51,181.44,226.8,147.42
14985.0,Andrew Hingsbergen,M,Wraps,24.0,80.25,250.0,230.0,150.0
20513.0,Gerardo Cabbaral,M,Wraps,21.0,72.8,190.0,185.0,102.5
7662.0,York Stanham,M,Raw,24.5,82.6,177.5,235.0,115.0
17089.0,Nikita Makeev,M,Raw,16.5,81.86,195.0,215.0,130.0
3234.0,Łukasz Lipka,M,Wraps,24.0,108.3,300.0,300.0,180.0
24854.0,Paulette Calhoun,F,Single-ply,43.0,88.55,132.5,137.5,102.5
10590.0,Nessa Kirkland,F,Raw,36.0,114.0,87.5,102.5,47.5
10918.0,Kim Roland,F,Raw,44.0,67.25,120.0,130.0,67.5
9305.0,Simon Jamieson,M,Single-ply,29.0,92.08,120.0,170.0,100.0
29022.0,Daniel Smith,M,Raw,34.5,99.85,167.5,200.0,105.0
24413.0,Konstantin Lebedko,M,Single-ply,29.5,102.97,390.0,355.0,280.0
13218.0,Doug Fast,M,Raw,52.5,108.1,160.0,220.0,75.0
23729.0,Joni Nikkari,M,Multi-ply,35.0,129.82,360.0,290.0,200.0
8565.0,Moises Villon,M,Single-ply,17.5,92.15,290.0,252.5,210.0
2099.0,Andrew Hanus,M,Raw,26.0,88.54,237.5,235.0,137.5
21963.0,Francisco Vasquez,M,Raw,24.0,88.9,160.0,207.5,125.0
29425.0,Anton Salin,M,Raw,30.0,65.7,110.0,170.0,85.0
23059.0,Julie Barnes,F,Raw,58.0,65.3,55.0,87.5,37.5
18229.0,Nathan Tanis,M,Raw,19.5,72.8,190.0,227.5,120.0
25884.0,Robert Kocur,M,Wraps,33.0,97.0,212.5,250.0,182.5
1275.0,Barbora Stastna,F,Raw,21.5,68.32,87.5,142.5,57.5
13759.0,Damon Bly,M,Raw,28.0,81.85,217.5,255.0,142.5
14832.0,Kyle Bauer,M,Wraps,25.0,80.47,172.37,208.65,127.01
4304.0,Carl West,M,Wraps,46.0,117.03,227.5,242.5,165.0
710.0,Mike Giunta,M,Single-ply,21.0,106.96,360.0,290.0,237.5
27127.0,Cristian Misiti,M,Raw,30.5,92.75,192.5,227.5,130.0
21222.0,Daniel Suarez,M,Wraps,25.0,108.4,215.0,265.0,150.0
9901.0,Atomu Wakamatsu,M,Raw,19.0,72.8,150.0,227.5,110.0
2132.0,Alana Gamundoy,F,Raw,27.0,55.61,85.0,132.5,52.5
17474.0,Tara Getty,F,Single-ply,39.0,68.95,110.0,125.0,60.0
23656.0,Wyatt Alvarez,M,Raw,17.5,70.6,132.5,155.0,97.5
22818.0,Jesse Moran,M,Wraps,23.0,88.7,250.0,265.0,180.0
10731.0,John Toenjes,M,Wraps,24.0,81.8,155.0,200.0,125.0
21624.0,Brandi Moore,F,Raw,44.0,66.35,102.5,137.5,72.5
16110.0,Quentin Curnillat,M,Raw,17.5,100.68,200.0,205.0,105.0
16686.0,Dave Wallentine,M,Raw,46.0,89.8,147.5,165.0,142.5
24362.0,Jason Ly,M,Raw,27.5,92.1,202.5,240.0,127.5
29552.0,John Rabon,M,Wraps,28.0,89.58,274.42,258.55,158.76
28910.0,Luke Whenman,M,Raw,33.5,81.84,160.0,215.0,100.0
9054.0,Artur Gusakov,M,Raw,19.5,52.5,102.5,167.5,82.5
10041.0,Dan Ibrahim,M,Wraps,19.0,81.55,195.0,222.5,142.5
24517.0,Eric Trager,M,Raw,21.5,113.4,210.0,252.5,127.5
27802.0,Leilani Nicolas,F,Raw,18.0,54.0,92.5,112.5,50.0
23319.0,Nicole Egan,F,Raw,27.0,78.1,100.0,127.5,55.0
9912.0,Anne Geser,F,Raw,64.0,62.2,50.0,98.0,27.5
14684.0,Sarah Stedman,F,Raw,25.5,56.3,95.0,105.0,52.5
15211.0,Austin Burke,M,Raw,21.0,98.6,265.0,287.5,182.5
20990.0,Derek Forlini,M,Raw,36.0,105.3,232.5,250.0,195.0
27739.0,Jay Coons,F,Wraps,22.0,119.29,70.31,108.86,36.29
